,BTCUSDT_BTCUSDT,BTCUSDT_ETHUSDT,BTCUSDT_ADAUSDT,ETHUSDT_BTCUSDT,ETHUSDT_ETHUSDT,ETHUSDT_ADAUSDT,ADAUSDT_BTCUSDT,ADAUSDT_ETHUSDT,ADAUSDT_ADAUSDT
2018-05-04,67.15488601793896,54.3922701392427,-0.2821911566457338,54.37343635720213,35.1522777153195,-18.23497639499482,-0.4734309391704823,-18.426996334212063,-73.83422912847419
2018-05-05,68.63398725515766,54.68702350650693,0.3819686642093032,54.567901904502136,34.789866630164504,-17.793429981877082,0.9690119867806395,-17.815476686115588,-71.64005563059675
2018-05-06,68.76004982950509,55.0878023792086,1.777888501453587,55.12158923105641,37.04335234679007,-16.115948056209973,1.4310670967604615,-16.693316857363335,-70.56573005320153
2018-05-07,66.91597034428766,55.14657466346665,2.2127897556274885,54.945291249678796,36.2691258620341,-16.281461212235868,1.9148350390184383,-16.391748478662183,-70.05810658241734
2018-05-08,68.48702609964765,54.81349976716164,2.2546283376469827,54.81197160579242,35.88679544531645,-16.68767597131627,1.7263113195515771,-16.75905930694129,-70.87060030073285
2018-05-09,70.09989287176217,54.49414871067347,1.755378715462733,54.53851438104277,35.801038431216924,-17.492619520140742,1.6010446425842613,-17.762734645351017,-71.10465154599389
2018-05-10,68.39329628774675,55.5602609045007,1.7256476889434893,54.70543961759141,34.61679572130661,-17.54312784358548,1.5471038479385264,-16.97825184751195,-71.04642145785004
2018-05-11,69.8328650851574,54.679643512277465,1.6428123952042064,54.70596909405506,35.07546904013792,-17.383341979558207,1.6515028535079548,-17.54904634672302,-71.31325749009707
2018-05-12,67.67284361590646,53.68698737826631,0.6615154282933489,53.714684429700114,34.395925381275056,-18.631185560941468,0.5880449739177891,-18.786952964038232,-73.57523004936563
2018-05-13,66.94596312871232,53.02648518252133,-0.8585280461276756,53.05991485760294,33.01752731097069,-19.822259960148912,-0.9142964392976474,-20.087823055263232,-75.5827591018181
2018-05-14,66.49932570583147,52.93215034074922,-1.7163793507506,52.99139879128386,32.283526714650456,-21.655794246250228,-1.6713171547803203,-21.627686875027297,-76.67402890019976
2018-05-15,64.14755396893204,51.70135857581977,-2.5654467686517926,51.57753648231672,30.18760534791724,-22.631785554569266,-2.5237793445687835,-22.97074710395885,-77.44307105895625
2018-05-16,65.23596920166138,51.51974432318039,-3.225092077742385,51.53119373324995,29.9272328877552,-23.314797528001122,-3.206769717681727,-23.43144125166572,-78.56575144048244
2018-05-17,66.00359715377239,51.95621691286894,-3.0950483008275036,51.60506495720237,31.148349744094364,-22.992802073878003,-3.001899814556481,-23.25056704633614,-77.93594997103617
2018-05-18,66.93593823185412,52.34120464076722,-2.2674590347672954,52.30963616384346,32.179998083361895,-22.406932114773202,-2.267459034767292,-22.545023381218808,-77.01225293373314
2018-05-19,66.64767169355721,52.17114542196893,-2.113374708761503,52.14148879102998,32.12679632226268,-22.38214015377182,-2.1703726659807536,-22.503731124587194,-77.06171855535887
2018-05-20,66.05896037343297,52.062507629279864,-2.297151953789161,52.078207399900656,31.80212557201891,-22.817164546336674,-2.4811054454675716,-22.718049836309408,-77.66761151811474
2018-05-21,65.58140722975546,51.972577011754595,-3.0624472672348366,52.19348896214562,31.622605748280257,-23.407281281644508,-3.06274813074739,-23.439334043705436,-79.01656886808905
2018-05-22,65.34509375270507,52.0290684893143,-3.5321769712729525,52.00898592306862,31.96796981348162,-23.157939926635592,-3.5524907806322705,-23.160212389777428,-79.60333707559978
2018-05-23,65.04281720499577,52.769609504822874,-2.4968428720163223,52.79253530938006,33.05049411947514,-22.657015871997423,-2.6375663064899504,-22.49456417534009,-77.72547328463801
2018-05-24,64.55339396924921,52.14015070671926,-3.026647040764762,52.0545407760375,31.505986251969656,-22.51534731232946,-3.0400716230266234,-23.1180416951548,-78.65955703187583
2018-05-25,60.911942576790494,51.98130586517991,-3.3312439628735486,51.966151247044216,31.138606142251476,-23.47611094773029,-3.4135159201595435,-23.487535904279532,-79.2482200142717
2018-05-26,61.147576107272435,51.46289831771332,-3.5488132909559598,51.713430963247326,30.416780793801195,-23.501671303922222,-3.539346935206315,-23.50684439410155,-79.50041159653591
2018-05-27,60.84774002996865,51.26095567245609,-3.4514612996976366,51.260488169383876,30.135890697612425,-23.60281226865486,-3.329906881790323,-23.579701758037757,-78.38773817735301
2018-05-28,61.20870591742914,51.35189060598228,-2.953071692248116,51.35356504137513,30.48981033914892,-22.977783374667055,-2.9528851126407716,-23.023364893092655,-77.67901918705923
2018-05-29,59.683106972679894,50.87685394614195,-2.753076431399421,50.8914927151588,30.165276745002924,-22.990653040747862,-2.8548799178052526,-23.12704986091067,-77.47822968084817
2018-05-30,60.429667099040806,50.52379273087257,-3.3141857983638063,50.501801975217475,29.18930631964954,-24.03255292143718,-3.3411777089735626,-24.08873345229366,-77.73252389142182
2018-05-31,61.040897597919724,50.38784841589993,-4.200031655288479,50.362985802916256,28.868477546750384,-24.59051846460649,-4.210897521277835,-24.7655867735182,-79.55582652352533
2018-06-01,60.484364307345515,49.6232540505665,-4.899722476989634,49.576562386553825,27.602727787631032,-25.67286848291149,-4.863117121455152,-25.67948112403516,-80.6559144179113
