,BTCUSDT_BTCUSDT,BTCUSDT_ETHUSDT,BTCUSDT_ADAUSDT,ETHUSDT_BTCUSDT,ETHUSDT_ETHUSDT,ETHUSDT_ADAUSDT,ADAUSDT_BTCUSDT,ADAUSDT_ETHUSDT,ADAUSDT_ADAUSDT
2018-07-14,-0.7425881450312559,-0.19537540476123638,0.10478181780570495,-0.026666774478044886,-0.2634011863340575,0.02810454449760158,0.004887139104934768,-0.10201830705825188,-0.11822523103865024
2018-07-15,-1.0268639210287063,-0.4036309733021568,-0.3490459323629045,0.359035786178147,-0.19441453406887277,-0.08336401279026973,0.1524117027677523,-0.19986030455359938,-0.07803448703637628
2018-07-16,-1.8483361599779116,-0.060532174765342006,-0.17279074612102718,0.02481712935674807,0.04821963532061346,0.18000255927740483,0.028333998600761134,0.4379412354423309,-0.28028166268035193
2018-07-17,-0.683273448060703,-0.0920979247214504,-0.011700159693992518,0.02597525395421485,-0.7661031549159638,-0.22397666600472377,0.3493571968449256,0.21499937506733602,-0.4726118109360584
2018-07-18,0.3989747124593066,-0.3178027083935504,-0.3089083404677808,0.13257682577483365,-1.2883144532788045,-0.48693140710281924,0.06117915787080186,-0.28091331464570146,-0.20099228801902314
2018-07-19,-1.0785828309662264,0.015822030042365043,-0.10844500622892372,-0.11728408897108977,0.26535754767957087,-0.31646225540199424,0.09419490317194956,-0.21919811959563162,0.017701359606178357
2018-07-20,-0.9845465354793816,0.11084081265575918,-0.055401685971545156,0.24937455424733912,-0.9356750663085123,-0.15509428779136414,0.28634145273900913,0.022799983001057456,-0.5097979383002382
2018-07-21,-0.14837016938468395,-0.0287137973467253,0.04381744555166023,0.15778549481676407,-0.28094295824780247,-0.07926524502332555,0.1403168535188941,0.21146359144062643,-0.5467840200059584
2018-07-22,-0.43337389926267633,-0.09973748211918831,-0.4356770931904199,-0.07441418935136568,-0.2574530565511779,-0.32113936249464814,-0.34278651975198926,-0.2902674127981726,-0.6443763103548861
2018-07-23,-0.8486764485046763,-0.0766121794244583,-0.7096129424055144,0.04067719210132026,-1.8833940220666214,-0.3628119672862695,-0.1317067229238047,-0.5548606078092853,-0.4678471047907493
2018-07-24,-3.3326381404558987,-0.3014270530059875,-0.35853074946507935,0.027767210791232344,-1.128854279026143,-0.23185397004774444,0.3266381194692567,-0.370191820546637,-0.7055402451392467
2018-07-25,-0.22164615479707805,-0.08192427562469362,-0.27539665914189904,0.061597155891711,-0.2231880173805365,-0.1109054544620065,-0.06542818873625666,-0.029021326446546425,-0.2636655674578634
2018-07-26,-0.8570101948967022,-0.11201590226532687,-0.38579445684244273,0.09541125408476603,-0.8191439276823864,-0.14556106830833215,-0.11135876915094922,0.49694612714449704,-0.3948596896883316
2018-07-27,-1.8711751146765039,-0.1843123073537143,-0.16396407570293636,0.13323645963112796,-0.5622324705598629,-0.18144330659201913,0.15395376923665527,0.2535116887597013,-0.39960123528551605
2018-07-28,-0.31770897476209115,0.042674538469121615,-0.20243766925295148,-0.009123775387053001,-0.24143897045336615,-0.06391820881027854,0.05884185220787508,0.096850360850258,-0.43848454501346623
2018-07-29,-0.8509388870530401,0.003390764866992413,-0.054676549806715435,-0.1090653654235112,-0.9087976067395438,-0.4204452886502992,0.07658017434410525,-0.06409547677046845,-0.2609782376138554
2018-07-30,-1.4947427217226306,-0.22986824964099384,-0.4188420264878028,-0.06599212729656756,-2.037972825290172,-0.1014336613121607,-0.26750504043346357,0.043940411723667694,-0.17261004781133238
2018-07-31,-0.35536307429369884,-0.008895269051997445,0.12140514642701206,0.005209013908206828,-1.5229784355942115,0.13111797848796058,-0.013790380966436366,0.1598572528102835,-0.4911511221951912
2018-08-01,-1.236272031297105,-0.19010809190850608,-0.44024549049820383,-0.07464346875401873,-0.7390845614803965,-0.09643897590957451,0.1650571313831648,0.2536314722339128,-0.570732435794568
2018-08-02,0.6749527075504673,0.010909207227513207,0.17400466908948609,0.20227117064079891,-1.2223497717029552,-0.3188233719790716,0.053402582066322424,-0.009874554747309361,-0.5550986100127346
2018-08-03,-1.002653589680932,0.22896511871575598,-0.18846432297246807,0.053452851763310605,0.1521554248228476,0.03094875328914526,0.07003935611265888,0.040125349504371854,0.20901169517060225
2018-08-04,0.17188747240098223,-0.10618021622599372,-0.39722958057614477,-0.1064461464513613,-0.29393788709973023,-0.08276909687085521,-0.11664027338707594,-0.04777315615440614,-0.25722066612047456
2018-08-05,0.381330571167517,-0.0790585723009869,-0.09852556787426447,0.04041673807892465,-0.29278397403902545,-0.055373284480673135,0.06440651149566268,-0.13581042912334595,-0.03233795440719689
2018-08-06,0.7074779328935605,0.13457546302618084,-0.28500067257997497,0.28573189024685064,-0.838654314390773,-0.052968492907140785,-0.11790221878996476,-0.34597290788215673,-0.36899417428428194
2018-08-07,-0.829201231194105,-0.09804184512641712,-0.08769143864790507,-0.09054887674479772,-0.6503056522768667,0.062716827885545,-0.017334067667657216,-0.07120047980442834,-0.667695427655957
2018-08-08,-0.9122918053143536,-0.10188740810792041,-0.272518071749829,0.003555771109034822,-0.6423522676725995,-0.01754326287616692,0.21494358231488953,-0.13084461146489446,-0.2244538508989251
2018-08-09,-0.46863734654630207,0.2634161875059533,0.24393144878704653,0.2855745385383983,-0.11886579674010989,0.15944942752545188,0.2598988796217174,-0.1935118326971299,0.05414426417797813
2018-08-10,-1.1149866412418206,0.3927918487580371,-0.43690444618140134,-0.18679430739527447,1.282747394850201,-0.07600212624742397,-0.029590986990315926,0.10447281392427854,-0.44466524322213274
2018-08-11,-0.6882420551351842,-0.7399303209436425,-0.20678190451521328,0.719459715527023,-1.1284320007034445,-0.37564610437831547,-0.02906445713814776,0.1102528847602251,-1.6230607725232744
2018-08-12,0.1314533577713206,-0.2915973713533475,-0.026160410310416715,0.04461790141576216,-0.6181533181271917,-0.21031453491944063,0.09231980433371412,-0.12890356558230565,-0.14181692140843438
2018-08-13,-0.9496411755699583,-0.058714882145061154,-0.3843628370807908,0.24949934055235445,-0.7174345143371426,-0.1606471388206181,0.16129957518942817,-0.1656757262092725,-0.3054456833329624
2018-08-14,-0.5992399775231618,0.05435829343971221,0.4617813232900687,0.06500191224775165,-1.1242431822829175,-0.04642220432541677,0.062023228475873715,-0.3643910586227861,-0.9369827154349366
2018-08-15,-1.8876585037634612,-0.22881916495181542,-0.4758829697820728,0.08025663455437382,-0.8902080662231526,0.03401848173333022,0.5020151471847472,0.06638812366357882,-0.6435205984708574
2018-08-16,-0.339462208755414,0.02657740374648654,-0.12847824093382876,0.0398163575494479,-0.5833919753587544,-0.09981578981516037,-0.012159188037112578,0.06610414482922877,-0.07229565634129642
2018-08-17,-1.2068618625481804,-0.27637581042441184,-0.45926599037568394,-0.03243880422783718,-1.007111060205144,-0.23277852923363085,-0.38188121747420745,-0.12144209752232982,-0.5376281948152695
2018-08-18,-1.7360882179518597,0.05007259919810991,-0.09760775157681056,-0.12194109636368466,-0.07846202603292696,-0.3039988266578817,0.020397805868878294,-0.3778014021150078,-0.47418309923349966
2018-08-19,-0.2565783619882893,-0.091242213297555,0.07072732875190368,0.10123551432891276,-0.5293981443151203,0.05121672206541206,-0.16038530148727492,0.03410907592865087,-0.5450459559463923
2018-08-20,-0.10872176973164471,-0.1063094787734542,0.03908950716477655,0.09621852541758358,-0.8968180923412099,-0.018797943089882807,0.22206199875470833,0.10009388566438915,-0.0035711640355629015
2018-08-21,-0.8572654662992534,-0.06728189526071304,-0.05724740947746554,-0.038619106205381115,-0.8941814350230928,0.0028588389882777676,-0.10226932801294364,0.14838355304152628,-0.7258211010467619
2018-08-22,-1.4108664091542664,-0.11525355154755346,-0.3204306489552744,-0.03478208641944747,-2.249365912654989,0.15099431688888387,0.0271814635589811,-0.0996638274593522,-0.5726078097044365
2018-08-23,0.8086063977259101,-0.10718497239415115,-0.07947345868978317,0.013527841024441045,-0.4369250618527669,-0.0346222748885765,0.11564614466588186,0.03306458843194093,-0.4324553423394377
2018-08-24,-0.868899512643786,-0.1806103965906516,-0.18338170408209287,0.11335300200639864,-0.13358225969369286,-0.1435734724028741,0.14327945048338542,-0.062369846757480474,-0.42045373573127165
2018-08-25,-0.3725668137995797,-0.02622577810214466,0.0580468416282347,-0.0026311114278172454,-1.5533487139463684,0.03343001232578047,0.07136038499239916,0.019886827242022065,-0.06947315188973846
2018-08-26,-1.0497929197595752,-0.07551908136025531,-0.24296200020066472,0.06055334061757378,-0.27212928825880844,-0.030483415124507474,0.1574224083323239,-0.018035242575436428,-0.1645158577573511
2018-08-27,-0.05602300595391796,-0.026983001467826284,0.030402498311163484,-0.0016445453585447467,-0.49655826985716445,0.5765977008552383,-0.008146204265382373,0.18255571656091263,0.04696921060524062
2018-08-28,-1.2203835937176493,-0.16016436711718285,0.007488249032898686,0.025191556091954226,-0.6432503669701468,0.061638722099726095,-0.20265699024373873,-0.007788977699981103,-0.8220616624072363
2018-08-29,0.2263282919034424,0.222962813667948,-0.2567951656119094,0.08167906696021277,-2.2507147643721837,-0.300865259135211,-0.14692483663989897,0.15001434485676768,-0.6402343008658136
2018-08-30,0.035558788740296166,0.06141757405099213,0.01442264089553369,0.18933571780330993,-0.7082093559054208,-0.1656719604436887,0.20072252117856415,-0.13679733483991185,-0.22872844613935683
2018-08-31,-1.0715049166210733,-0.07616354383183932,-0.1708412799312633,0.026734612548786174,-1.3905872832189488,-0.0349857907971014,0.00027483749816070713,-0.20689822890706466,0.29423504226787145
2018-09-01,-0.765601818090424,-0.09750381672894548,-0.27266978498173433,0.05541662328990071,-0.46474196007262947,-0.02955065808350099,0.17421324641928315,0.07723250954207472,-0.522208719506537
2018-09-02,-2.5741585960694806,-0.05642731897682296,-0.21647066379577407,-0.013874405917995603,-0.023159148530933038,-0.1322222525080754,-0.01578629693557776,0.1732828812366769,-0.7507773791995902
2018-09-03,-0.5317521092082202,0.020256939204053026,-0.10094744897115415,-0.08777756228243305,-0.10706506253324477,0.07720182122991304,0.021542363015136345,-0.02690183884922348,-0.1362988705487851
2018-09-04,-0.3690858802371224,-0.14690224309399724,-0.1284394612539579,0.10555908527005897,-0.2336948492920783,-0.10784571930857823,-0.024102487377103188,-0.030578912094831878,-0.7431949207083903
2018-09-05,-1.8366561435861541,-0.15544825636082038,-0.09000817341681877,-0.09211640690752887,-0.7658767293168935,-0.07094524725336981,0.01707329217695097,-0.38925632613828753,-0.6670633007530569
2018-09-06,-0.7481397874234759,-0.15334670508458714,-0.1851747416806564,-0.013708365075785878,0.09213025940411868,-0.7227402358186197,0.036676437896495884,-0.004779823500463465,-0.7374639131396918
2018-09-07,0.4568168958217882,-0.007116030361039805,-0.3070591963455245,0.019323770082614544,-1.195142416957843,-0.23071859394563532,0.2233299610042181,-0.09601881135275292,-0.3926808371691237
2018-09-08,-0.5240052974004215,0.2954456349954455,-0.3066706083549846,0.5056227924307279,-0.4934392857454881,-0.0004438768234038548,-0.07142890366756216,0.21026958869112278,-0.4238161800048914
2018-09-09,-0.8440305646132344,-0.14827288856881182,-0.41641390530857514,0.12161274540287081,-0.7463538838078705,0.003160653754832765,0.06829881494619805,-0.1692575446781781,-0.05334491792916651
2018-09-10,-0.3506910791559221,0.1253791623677074,-0.07339738471790369,0.052671960141012164,-0.27201949988361207,-0.4678659486535466,0.07824334635137475,0.05982205200190194,0.08432698215705159
2018-09-11,-0.8770829265134168,-0.18363385881877292,0.1802424248490908,0.08518003300518728,-0.5484067045192695,-0.35639092199235023,0.18134818369676609,0.07231042766098739,-0.45049176321690254
2018-09-12,0.13798273181896548,-0.14142760035561253,-0.10221044792091405,0.2791924694112211,-0.3265223714036445,-0.11868492936443431,0.058334598571493146,-0.535080127503683,-0.5066389504863764
2018-09-13,-0.2993311975242179,-0.18706189794868067,-0.04554695623466287,-0.06444460712140199,-0.5674632938319704,-0.012997066054619921,0.0468724894173711,-0.09951052981570285,-0.7863037337331207
2018-09-14,0.6182704927472642,-0.14396451892221052,-0.2860198829266345,0.12583439714364886,-0.37074018857747504,-0.18849184543934783,0.03479961532057452,0.0014408775554883846,0.5953478158045726
2018-09-15,-0.198092573315364,0.23956358323648175,0.17683023837923617,-0.01997141801008695,-0.5291827954208301,0.3291187590527116,0.011856592113915987,0.052848151787788566,0.11979476749736762
2018-09-16,-0.33832213606534367,-0.23564242970824267,-0.021270007216668496,0.05961257023423627,-1.9229854732460936,-0.01639659551781847,0.0077658506258497795,-0.0888522956902591,-0.46890043505911194
2018-09-17,-1.292148921973073,-0.10149534488592593,-0.591386217431614,0.10881963410096063,-0.6654424325802708,0.022961666937217018,0.09317551981835148,0.11130733794680481,-0.7608191717867925
2018-09-18,-1.0893671536863394,-0.256172090990745,0.140933497265884,-0.018970612774936058,-1.6455419912084146,-0.12939980315241684,0.07514341290722015,0.11264120358541874,-0.7310247016301901
2018-09-19,0.06951675969596494,0.0392680377886947,-0.4074507662049225,0.07468730398601764,-0.27641564575938204,-0.10627297647555878,0.05912166810312858,0.29186444680711077,0.162773058037871
2018-09-20,-0.0745529409380552,0.024436664533311614,-0.24807499713351167,0.023669502933458375,-0.1296620421525887,0.06980632848250679,0.3591189995284436,-0.18192738970194,-0.4505945603112309
2018-09-21,-0.6176914095091135,-0.24463231062161128,-0.3709653435479474,-0.13637802420347356,0.0347863340778467,-0.27164865183201314,0.41755752645777733,-0.11690896460991596,-0.5523099196560679
2018-09-22,-0.6336072937715613,-0.036127637055308526,-0.33640286750070825,0.023253556676017695,0.1955603829587531,-0.20324627845036858,0.09920033635356429,0.29691023431627883,0.23544409392009413
2018-09-23,-0.8960978677861107,-0.23381776842197866,-0.20590806817577167,0.1330105928223304,-0.4001163779565573,-0.05324397709591011,0.220086430553593,-0.07620354519540484,-0.2793494863318955
2018-09-24,0.0710426276286924,0.056470677110254996,-0.08531164831904903,0.05399557352177453,-1.1433230186992525,0.2997824784626957,0.0018722188824167318,0.13254373970244515,-0.29422373687211234
2018-09-25,-0.1951823918216462,0.09010001130203449,0.05685570531248274,0.10792490111711572,-0.49876860962198677,0.0026281421352578604,0.12675821890023808,0.10358524887539744,0.0849917962210327
