,BTCUSDT_BTCUSDT,BTCUSDT_ETHUSDT,BTCUSDT_ADAUSDT,ETHUSDT_BTCUSDT,ETHUSDT_ETHUSDT,ETHUSDT_ADAUSDT,ADAUSDT_BTCUSDT,ADAUSDT_ETHUSDT,ADAUSDT_ADAUSDT
2018-04-30,-1.7121788773529047,0.6903811601791929,-0.0437178899547046,0.05305315037452374,-0.5532139732653576,-0.31113955079162103,-0.36580497456400174,-0.6032091630155154,-1.2563834838327281
2018-05-01,-0.4380451720773735,-0.3301154528989301,-0.14288014438728336,0.35303582246603327,-0.42032773380068633,0.5785714379603544,0.33904520977735153,-0.6329804768845051,-0.736410550174817
2018-05-02,-0.7072012762042732,0.08455648511744585,-0.01005388297000831,0.03980902431079869,-0.48132868074253565,-0.04420641583335083,0.05455504204423889,-0.0844944276177273,-0.31097184887863705
2018-05-03,-0.04945132440649758,-0.07592282653674687,-0.04475411512882754,-0.038298574194932655,-0.2737446464748672,-0.1364839264159574,-0.12144660375189176,-0.361869617623352,-0.017221177991288528
2018-05-04,-0.001540038400086985,-0.3319222728857696,-0.08373439699482255,-0.10119744804738673,-0.6307515693344179,-0.07888974392377612,-0.10039956777029602,-0.04972582144273119,-0.4439613037258354
2018-05-05,-0.6687328693346402,-0.09603664556422586,-0.3638652013018646,-0.24052510055574317,-0.5836305733056975,-0.010581567177309736,0.06569329378607058,0.05465320215648184,0.20699754530387082
2018-05-06,-1.2631477002287994,-0.42428857715877655,-0.4871405814582328,0.2836673009047317,-0.23307549626596114,-0.0386320704812384,0.05612075839940367,0.5103649208429619,-0.6102452133282057
2018-05-07,-1.2138449992475984,0.2778773516958992,-0.497213121130871,0.3113078681096084,0.015846825873559567,-0.26602113214608814,-0.027961327147909998,-0.402600936859999,-0.8783540597930255
2018-05-08,-1.7176516865152465,-0.028919193481947048,-0.17889695289236052,0.10250102458267918,-0.365202286420935,-0.678796932408174,0.27818740962842803,-0.35892538335590807,-0.5574541664948924
2018-05-09,-0.6084933400633687,-0.35413280954637116,-0.19983725415992737,0.08613174619446795,-0.3288207121826794,-0.20553224788077706,-0.01292758998994259,-0.41676427792758375,-0.08908206641936545
2018-05-10,-0.3144738283491435,-0.3768084846868476,-0.19197865486012944,0.1656535329823754,-0.42937147938537024,-0.07546757235049917,0.05319597778772689,-0.17169548350624453,-0.010702923490441663
2018-05-11,-0.6488380559799864,-0.2856454313422958,-0.09163963592498092,0.11159703698096735,-0.5331983510544234,-0.08304370576437492,-0.21785176462118372,-0.3609466451787906,-0.33566369513960126
2018-05-12,0.03540240966970032,0.035897899908711395,-0.047700750374944256,0.15894990730559044,-0.29204073689273713,-0.2450935484595007,-0.049805223421056866,-0.016337585024800205,-0.06456564934939024
2018-05-13,-0.9962884568846135,-0.10016582475143565,-0.12855815596692288,-0.18593463915572528,-0.16083337032260658,-0.47386776157799204,-0.8118532586336595,-0.0353123898890324,-0.10904756187663622
2018-05-14,-0.780190232790261,0.006231932689082953,0.3676012912057125,0.0912938897020723,-0.4470922883601638,0.5184667533646845,0.2583932363006154,0.23246956502582705,-0.4820994866683037
2018-05-15,-0.5020678524855455,-0.16541004342892762,-0.1340962166211872,0.07478014472569328,-0.7267281451283765,-0.34382836948960005,0.021847468283920257,0.03724019019215774,-0.0017424117699960107
2018-05-16,0.2512584106350886,-0.2107525246386004,-0.007854555230283111,0.22032681252240138,-0.6303028991278552,-0.5028886884999295,0.41955720768415805,-0.15729331992690376,-0.06005516959700685
2018-05-17,-2.2053592595742444,-0.23781278799980754,-0.0561743322975623,-0.01319210921504066,-0.5978633611069242,-0.43061514331415296,0.12915731984052847,-0.3160222203740233,-0.4621716651351022
2018-05-18,-0.8570748242961059,-0.26600907571409493,-0.3164195168000141,-0.2008746870795477,0.37763541299896275,-0.1528042784689525,0.09427428393004966,-0.2797054448612428,-0.6614227311672494
2018-05-19,-1.1114060178343053,-0.188896604868539,-0.13624981919430912,0.18191240787296437,-0.2829555324981854,-0.2186668877807385,0.029336607547758575,-0.08111558748014858,-0.014807091910256531
2018-05-20,-1.0373771597489494,0.056945028778059736,-0.03785644627674234,0.2099381435072445,0.08137576375819222,-0.022206589302005142,0.10635645675308147,0.34951929415611005,-0.33820445232358054
2018-05-21,-0.4670553964420421,-0.0005926872089858648,-0.16206519348173742,0.09682295334874169,-0.22682035630074893,0.12948640752754415,0.03740961356448569,-0.0744766515875952,-0.3139360428898925
2018-05-22,-2.4006257363597356,0.10042675112148203,-0.44135350877591417,0.3353122305316063,-0.41778620671211186,-0.1723301437696243,-0.06674956799822329,0.022447311994067576,-0.4425208622979824
2018-05-23,-1.877253572600317,-0.039168326301101786,0.3435332207412838,-0.14161116258044615,-0.4533848691681186,0.047287615450692044,0.05828043874396904,-0.17700074282112865,-1.1242177088180938
2018-05-24,-0.18571178969956037,-0.4899586460013481,-0.17204220602947284,0.24938641814252804,-0.39707886277710713,-0.0435609115935911,0.34954121427186724,-0.5127780465567859,0.2740806253225827
2018-05-25,-0.724115388408741,-0.4150831491244702,-0.3113298002285996,-0.179446330354601,0.2201176604034174,-0.1990913303483417,0.30514185869236243,0.28137030016127795,-0.7493234757783682
2018-05-26,-0.7765269905695078,-0.1327824867027303,-0.33299633288999875,0.09929096547053717,-0.1979467786911755,-0.16390006029252646,-0.06605084109168313,-0.16108738702937941,-0.02411984077050988
2018-05-27,-0.3911675664419363,-0.15824851507949234,-0.14331752137634357,0.26713087813828196,-0.8093419760020595,-0.1724194293577206,-0.08282565958892008,-0.696752356415228,-0.0433988544672701
2018-05-28,-0.9972218035955791,0.004730812997451039,-0.2992684182558527,-0.02710052917070982,-0.5065768359161389,0.42028030210269307,-0.16570028610327103,0.056616057567307365,0.27475028803569046
2018-05-29,-0.528602817573919,-0.272709043076965,-0.1388063028436255,-0.08348602746656297,-0.9199476704789333,-0.42955180989290653,-0.018636679808060386,-0.4465806585387817,-0.3962014472238877
2018-05-30,0.3310267403274523,-0.22674450628476706,-0.4999396622669856,0.0757272491905212,-1.003665643028313,-0.3840073564572464,0.04027287259046908,-0.2776001427543271,-0.4028293468635269
2018-05-31,-0.4541006537173402,-0.0033456082348592986,0.5430344122705062,0.33509012063957044,-0.6543402859052989,-0.35628621895059,0.2676686982575518,-0.2042117786740505,-0.5714553642164901
2018-06-01,0.22387504638011535,-0.10979308319015502,-0.03996713450695655,0.05998622111684426,-1.4128043470879028,-0.6664906781815283,0.05383804668200032,-0.20218305177732532,-0.42351627744024256
2018-06-02,-0.844190504868287,0.162455433915639,0.1138629889154874,0.01419320630255072,-0.844062138152065,0.2182669972744442,0.08800524619865158,0.12435361995320093,0.26658819750207385
2018-06-03,1.4556734533445237,-0.09375359588048582,-0.372522171085925,0.1224448028625531,0.05418526282148406,-0.37487574947833835,0.08489913287205919,-0.057835173403695705,-0.4162179830790933
2018-06-04,-3.4659458791510644,-0.3681405666517321,-0.013019539964499671,0.2803634234016954,-1.592475999104149,0.1453010474480898,0.6010159677334936,0.07002180683078052,-0.4591511549463121
2018-06-05,-1.681101241639709,-0.09757930316325059,-0.023876203705465393,-0.12183655113514646,-0.9011008806406444,0.0927845523338604,-0.12290755132782305,0.15835425350578802,-0.38554287580440416
2018-06-06,-3.7129420117520695,-0.10669532118775749,-0.3596566163009767,-0.023325311301249485,-0.19232284139692268,0.0639319471018247,-0.026055414965331813,0.03450285722045976,-0.31565334626384356
2018-06-07,-0.5263885373632533,0.14569892017567554,-0.23462181737344423,0.032873590687870546,0.07532053733559962,-0.14794961502553505,-0.06469189865789371,0.009811888710565597,-0.8234592056134034
2018-06-08,0.23355399808600907,0.05607494922921319,-0.3561072016328275,0.20615446344732646,-0.7173615132334419,-0.13439061236682903,-0.15778269177426996,0.5267204189248638,-0.6454771758039044
2018-06-09,-0.19958714666361743,0.04072054066478614,-0.04401174580411826,0.0005973572012010209,-0.5247711522913043,-0.3576433433119881,0.04845248449142492,-0.6160953447152195,-0.10836032479257085
2018-06-10,-0.24514566578938712,-0.19861164740327553,-0.12468301199253684,0.1798501253547471,-0.7523515599373631,-0.021655863094082406,0.2374660346421109,0.0077214459132370905,-0.5549592063650692
2018-06-11,-0.542351063152779,-0.15186061855974486,-0.1322527609749935,0.13408666055734386,-0.13939590202347318,0.07608430577635161,0.07664292552033558,-0.37766499034139756,-0.6690698818351422
2018-06-12,-0.6128552735819497,-0.07877310926267711,-0.3758190507048331,0.1921655826174984,-1.011299530982786,0.38958279266820384,0.12385219165168859,0.4329769117749791,-0.5966598092682744
2018-06-13,-3.1669433884834888,-0.3148197731452953,-0.2127173948248986,0.3888395159885931,-0.7003606403638507,-0.06005887031574986,0.05743000792715147,0.01557331319336086,-0.40158185748799724
2018-06-14,-0.8270636611987925,-0.3864329679043408,-0.29869742106867303,0.03579489276150838,-0.48213191234412633,-0.3360362875059586,-0.272532379916405,-0.059257210591187714,-0.6109271095792366
2018-06-15,-0.903838935350116,-0.2655848773834748,-0.5345760077452777,0.1202410708396826,-1.2511240237669412,-0.47092100421941296,0.11616005418569042,0.11110030831577333,-1.4350648999930797
2018-06-16,-1.35711982743166,-0.22992165952293675,-0.24289341556186184,-0.045822320644354875,-0.1806030085910777,-0.286950205380613,-0.07962635207131807,0.19566918155029356,-0.2987398472623397
2018-06-17,0.8843654631663398,-0.051003424562765076,0.10459716870815772,0.12461873819339075,-0.44735257887854374,-0.31846973992847083,0.09374591185958536,-0.21336305583305304,-0.10589511086720904
2018-06-18,-2.043052597813265,-0.0959816136527607,0.05646958136560443,0.03206310783134114,0.06680269187834753,-0.17955117421852407,-0.15219425009181098,-0.1847867916600201,-0.15935227244747807
2018-06-19,-0.38054813542287746,-0.021737327233857684,-0.39260979728748335,-0.006144182521438779,-0.5256924410118486,-0.05166223968606687,-0.09046188645051956,-0.19186520151976794,-0.43438306911758673
2018-07-05,-1.2787268487602432,-0.4320688200906062,-0.3864214888252375,0.13092256506268285,-1.2833260038456302,-0.6787091493536828,0.2886524365182792,0.23877763735065827,-0.7522195825682871
2018-07-06,-0.1628972867369285,-0.10753895743531672,-0.023684274173387365,0.006851698530176975,-0.24085677710848685,0.0385033382658051,-0.006044165789062639,0.04315901435604985,-1.119645323531671
2018-07-07,-0.3589581052224844,-0.19352993299335708,0.025869462983289182,0.022536735458423607,-0.4010267669572656,-0.13336437766304599,-0.18565883154292262,-0.14640849912671428,-0.20542664577965297
2018-07-08,-0.7330826180624683,-0.11299241655580516,-0.06822606855633762,0.10234851119905386,-0.6202657252816515,-0.048127747631244944,0.05626889670882118,-0.17849413524389135,-0.14343451005373709
2018-07-09,-2.1290304073988437,-0.15923734445380688,-0.41365321917675235,-0.04452560240879677,0.2626693380689922,-0.07342007222524671,-0.0716296470733866,0.5314264078118747,-0.3170516292720009
2018-07-10,-0.4289947616254963,-0.07581536950554835,-0.4018366081291731,0.15517908131756997,-0.6207409741112215,-0.0908122883482676,-0.06751532659255677,-0.1735486213481927,-0.15019816661995833
2018-07-11,-1.2477849155491114,-0.30360550026857425,-0.22480942445017504,0.046136058424764315,-0.9595455369685055,-0.25784753293202556,-0.06049874867842231,-0.10436201074102058,-0.44337582430362943
2018-07-12,-0.4128821083905905,-0.09136509662396008,-0.3948803567235535,0.09356450047449272,-0.8339668443429815,-0.025684176227681377,0.0003365709966072217,0.17676534444945347,-0.440054034008142
2018-07-13,-0.5225038930663288,-0.25455535362132764,-0.3474743155619757,-0.20812387193253556,0.0411081940419038,-0.24719989676181697,0.06672865196913147,0.124744154534703,-0.43074649530348097
2018-07-14,-0.9871319289789611,-0.05732890709417404,-0.06984620161621358,-0.01781315678209694,-0.923792696261021,0.1292751545998243,0.011119139399507816,0.1302838623136715,-0.2574147017240733
2018-07-15,0.6860441879122376,-0.16717596049751648,-0.26896585507956505,0.07628085846775434,-1.0684965123832981,-0.2642026388620309,0.018859099211028685,-0.17805351892627996,-0.3433272819822548
2018-07-16,-0.5742944069248921,-0.22003753177282448,0.04110241470305098,0.06519709306253674,0.10959109953406454,0.09225054470158156,0.28891335882350333,0.3846054706518913,-0.20048363656054846
2018-07-17,-0.5750443468284487,-0.04556193490242322,-0.039000001487824676,0.021789749390634938,-0.9419969709026219,0.06710527643421216,0.08337906828739516,0.09443492457052471,-0.4020977185140282
2018-07-18,-0.9888841932194197,-0.36930120883180706,-0.3579217463498363,0.05590188665134832,-0.9547785201640266,-0.3210260720291771,0.03474625424171407,-0.1551222872458382,0.06966236336555198
2018-07-19,-0.280070965214982,-0.01414448285360237,0.1268696687608868,-0.12515056605419517,-0.059172149186167644,-0.15566188244159918,0.24460646722231072,-0.15842357308669364,0.05692889463409756
2018-07-20,-0.45442773822539806,0.08103646376824258,0.04931130272115958,0.22148870576734936,0.08005946534362707,-0.15106406242784232,0.33316761685833196,0.0884292180498285,-0.5526512398168819
2018-07-21,-0.6073128764661959,-0.06111535012109215,-0.07333317077934343,0.2106796255743859,0.443367865160468,-0.4928422994761412,0.15170334230092752,-0.055542689999153794,-0.32358047779506194
2018-07-22,-0.8388027533126632,-0.05731538411763637,-0.7144650876787502,0.052587735465266405,-0.5948411219078977,-0.38323027751724936,0.304951553144285,0.20898797938217228,-0.33948116432080155
2018-07-23,-0.6547094139184324,-0.08957059691719138,0.06212216275397697,0.08503981743803735,-2.0635357888818433,-0.3127850225643982,0.11781671337120692,-0.5631902051547115,-0.4594037913893487
2018-07-24,-1.5097477032155098,0.0592251244555726,-0.2815616896900792,-0.09025881216328457,0.46974008166003145,-0.3195975333533312,0.3260081046450374,0.12405460466500884,-0.7285382311623181
2018-07-25,-0.9533167173442507,-0.25277690479489934,-0.12750657671743415,0.08808074716708347,-0.7251038052758361,-0.17896283140241565,0.1386562362029693,-0.1879406298224815,-0.2512990068493224
2018-07-26,-0.8727733545627103,0.028087128571520736,-0.23243325906659784,-0.09910759704626315,-1.1292807232350448,0.11736720918730015,0.15669623017664946,0.6387482776685758,-0.24252627274249505
2018-07-27,-1.588542583016455,-0.14487657737315374,-0.2516061509457659,0.08587038916358836,-0.3880709932989532,-0.2682986355098933,0.3063992921934888,0.13021137011642026,-0.27799563316344233
2018-07-28,0.009042339964061341,-0.058267489009374174,-0.1764229649137956,0.07021317314086417,-0.6790927088006598,-0.21515084584816435,0.0034010868956908524,-0.08046032639263956,-0.1071393060258714
2018-07-29,-1.4328600047605704,-0.21512051240019048,0.15627590383613565,-0.0033260829363115363,-0.30131799327940456,-0.13234179217081277,0.2050735084165849,-0.14935972204531822,-0.21254919268842798
2018-07-30,-0.7024499253742604,-0.002184358472675285,-0.27140330372713883,-0.012187796993622158,-1.5084032700576522,-0.1881414763388385,-0.007909216829782295,-0.02579992973858225,-0.18367528442711034
2018-07-31,0.4396010339241343,-0.18139122913733985,-0.04927068193885109,-0.012978290017102267,-0.4189737637431108,0.3599857816760341,-0.035732139390781015,0.2197836183355264,0.31324339679999014
2018-08-01,-0.9518224730181473,-0.09246045775548595,-0.5643216641514979,0.029475554526605663,-1.178487620314682,-0.1566771836315084,0.2878529772725882,0.152311073655639,-1.052200203997245
2018-08-02,-0.5290836070362843,0.07253690125375556,0.062764833981098,-0.005909954614764956,-0.7484759530486507,-0.6555508733820581,0.030895858969000045,-0.0467783345479198,-0.5252290678027407
2018-08-03,-0.2084049573821929,0.07988903990872842,0.06300091377812311,0.026743641278585528,-1.446847134554087,-0.0851979004769241,0.058195436615513074,0.06327372756316407,-0.1872824899871688
2018-08-04,0.7916676052994376,-0.06823481843419898,-0.17626746715888242,-0.012168330458806054,-0.6420689333158123,-0.1436578700230804,-0.06478239814734721,-0.04618286031784535,-0.4422319070052936
2018-08-05,-0.27253315076750084,-0.00016254103761070837,0.1135739192698626,0.04300142518378891,-0.10332057511751813,-0.20757292677738093,-0.034576347680281394,0.009062294904275348,-0.13187264849338476
2018-08-06,-1.199099301391918,-0.12308012840135518,-0.3994007547640255,0.10336068900058137,-0.4485157052264235,-0.16621838951179058,0.0017808753213701678,-0.7241341014849993,0.08125710680417342
2018-08-07,-0.30585797073395327,-0.10998505330287145,0.1205933356125497,0.18793833480491173,0.07645214580808002,-0.003249072287374588,-0.009334760196663794,-0.034486164550880716,-0.3612358022345319
2018-08-08,-0.9955527500471177,-0.3224598943760526,-0.12227267594625069,-0.03808371985246595,-1.114271174936686,-0.3131199516482823,0.020909971507204084,-0.09861785032761006,-0.44683346269937374
2018-08-09,0.40577876711575556,0.03593505303464184,0.0005628157024695213,0.03247615699401507,-0.9160660208556237,0.02773614541921532,0.3526594031066459,-0.0025523375410010374,-0.17522885458190274
2018-08-10,-1.0103124813970226,0.22784740742012133,-0.5061344732899435,0.171470376984324,0.06914152760826653,-0.5561744774421875,-0.09320551161731228,0.2008687127432438,-0.4170837438724817
2018-08-11,-1.6038027064982074,-0.24246456572101494,0.13907648584973398,-0.05928812553555929,-1.1109435024465562,-0.0373422099564209,0.009491056955987176,0.15191599624222363,-0.39820109856097474
2018-08-12,-0.4866512218158974,-0.060242342535786975,-0.1978921414778947,0.009616198946183374,-0.11217445401562642,-0.18956371304904707,0.09380327511789677,0.04098778538578429,-0.029354832475775083
2018-08-13,-0.27131609295956594,0.029416702877334444,-0.2696385087883275,0.08285627868060885,-0.5952940143907455,-0.2784428800621015,0.35741177696652837,-0.13363195311156062,-0.4372546774123407
2018-08-14,-0.8357084207862044,0.2830432066646438,0.2823634278438538,-0.17772837943581976,-0.2951671822212738,-0.2830002242341081,0.06047944008372408,-0.20617116624479337,-0.24708997105820174
2018-08-15,-2.417987951903328,-0.22849520086519703,-0.1944614182283546,0.018088561341429,-0.31909930161610944,-0.16375438450381097,0.3398733097278708,0.2927949660275111,-0.27380857338167175
2018-08-16,-0.7622770244172585,-0.12873574471271354,0.01749969092346415,0.012366650845443417,-0.6330574721408908,-0.08952598125170752,-0.041357987026759524,-0.14597576150630331,-0.46776380875319035
2018-08-17,-1.2048868194023115,-0.18230256891327912,-0.22577108045181493,0.24560398783015813,-0.8859818806078508,0.2974265537118015,-0.14002468732113016,-0.04221078655975319,-0.2240144732331828
2018-08-18,-2.2837975690385335,-0.047261519037519406,-0.06854316998784515,0.21297344217438052,-0.47114818603390773,-0.2837252867558213,-0.015832641476276166,-0.261197948715747,-0.354949486307234
2018-08-19,-0.7377347094248634,0.04219232710747889,-0.20105010400872203,0.122699901181754,-0.20385596919195592,-0.2936252004158888,-0.07062448738423033,0.3170500840120596,-0.20076726148953128
2018-08-20,-0.542948509263617,-0.03629065999280101,-0.056156696232472214,-0.0837168585913588,-1.4501919944393986,-0.1228710458317579,0.04562941419624966,0.16485863747098506,-0.24068206783101687
2018-08-21,-0.8617570046967131,0.13976910322410419,-0.06151797918176882,0.1897344737637212,-1.6555315726038735,-0.036862588984988065,0.07654632351637503,0.1939813252515954,-0.894666019320951
2018-08-22,-1.509487925288468,-0.133608840774464,-0.27549208634010647,-0.05960376604408424,-1.7305167118102247,0.15006595232109987,0.004106787415080859,-0.0984134051436314,-1.0944149656045141
2018-08-23,0.4188151267142928,-0.15284284996177178,0.058233225624619855,-0.05575052742931064,-0.9051574852713387,-0.04447277223470536,-0.011106996875386521,0.08668186497181551,-0.5052478935608065
2018-08-24,-1.4808816355760257,0.07583766920148349,-0.03917915507766878,-0.04615480036937214,-1.0661676725565687,0.005093393793799805,0.31173537098392057,0.19321900904134992,-0.2168239596719843
2018-08-25,-0.7792908806389036,0.21247645259560954,-0.03545009491626505,-0.00496198810025561,0.042419631593638485,0.038331553879846325,0.022321764823306722,-0.01261003561078411,-0.1341258871285902
2018-08-26,-0.9399375649003971,0.010438448081757201,-0.03138754761207707,0.13037512416670438,-0.29941631050500206,-0.2835548923822522,0.0718073617312669,-0.20865452525139006,0.11874577948233878
2018-08-27,0.04627093458128684,0.0948581845160632,-0.3475419041857819,-0.06164709977756644,-0.5778215620285607,0.4096648578882558,-0.018373388864580065,0.07844134149728887,0.29648696979246836
2018-08-28,-1.2072141416553137,0.04506077503334183,-0.17359662267474896,0.030614089918557852,0.43509975735711137,-0.41769835968657887,0.2589504771328519,-0.21020717763843066,-0.20563669837790144
2018-08-29,-0.9322182073555894,0.30763477531451855,-0.08905326712231343,0.1982337881320646,-1.11910009504739,-0.075583245119347,-0.42796902692406036,0.2434842269572357,-0.14046026386041888
2018-08-30,-1.2908059608178775,-0.2500567637271516,-0.16575547531306523,-0.1334114873621104,-0.7474453489907837,-0.2535144024078093,0.0363120610408183,-0.3423026442482282,-0.7604542796662486
2018-08-31,-0.5070654599992466,-0.03663770270870259,-0.04411143207807999,0.08767246201953327,-1.6547557045388146,-0.03637020698189275,0.012068563933002707,0.056030900589899346,-0.16760933945765544
2018-09-01,-1.4132898670234013,-0.07194887823534657,-0.32202318400780516,0.057436302213687895,-0.4011455031540301,-0.16427847088883496,0.07180831174332614,-0.06363771286223852,-0.7821300157652473
2018-09-02,-0.7980918507135257,-0.06552774085709245,-0.20413640018133528,0.18745294618805275,-0.27259434961213813,-0.08268043674713965,0.14640301196669814,-0.005960921095983451,0.06211168868912864
2018-09-03,0.06439109955857703,-0.02268437402823764,-0.29741255317936766,0.046523427863654376,-0.5835986376077145,0.008825396321338275,0.04816710575312655,0.0663256645426209,-0.308467288945522
2018-09-04,-0.4137958804478714,-0.02804624120155097,-0.14133283330529167,0.003417253018490385,-0.9999308121340924,-0.2929368689946301,-0.030073924468789315,-0.03677618809090433,-0.4903019540036695
2018-09-05,-1.3095765755722795,-0.12530938796166424,-0.18707051227843507,0.04744305607765398,-1.4753186347230063,-0.0996449990540782,-0.04284035529802388,-0.15953532841371043,-0.7177913406938359
2018-09-06,-1.287851669606539,-0.09135686446842328,-0.13779791332295943,0.07822394291071078,-0.6919095833702826,-0.234613113340842,0.19743113899636988,-0.11807499361198737,-0.16314477837613595
2018-09-07,0.1330707466546599,-0.08995327424737809,-0.17786254049925354,0.03695319423449206,-0.47595683808089717,-0.03823320105205141,0.09350478572130427,-0.05671128459098895,-0.06035921941970912
2018-09-08,-3.213230200704679,0.11927893597800932,-0.14259527042029152,0.5523076396008264,-0.9178974319032136,0.3168703321178228,0.01163780534722303,0.12609378932420867,-0.3749114445940904
2018-09-09,-2.1174325386457724,-0.22617110378328675,-0.11451796646009171,0.19558672801799304,-0.5481597720164402,-0.11412806137814613,0.32819840260251976,-0.25559494930761417,-0.8592605206751358
2018-09-10,0.06303244529609486,-0.08026737346011714,0.011416136742320226,0.1068312005226204,0.15745540703820637,-0.13672933754568817,0.015272520198635675,0.0008579201611667031,-0.8507013352440396
2018-09-11,-0.10307068460822677,-0.11223679568038847,0.11237527551747206,0.17028832914763825,-0.16561097973541905,-0.07812662475980403,0.16102589399670908,-0.11066197362272945,-0.2574679701801017
2018-09-12,-0.7387026619259913,-0.16017598340737038,-0.298668600845712,0.3284094484651021,-0.5881602240365851,-0.2527745125630183,0.0332225698770241,-0.24484380690910257,-0.9059827308836503
2018-09-13,0.5282705353664525,-0.041794484785441455,0.042820016108862546,0.032177759024776265,-0.4461406333975866,-0.18981214621578602,0.4934940171534947,0.10493068423057039,-0.24183489001066505
2018-09-14,-5.144870766867399,-0.14636930090947686,-0.07302078384211175,0.08444916928304025,-0.9910645312226904,-0.27321780487290326,0.13582781807794841,-0.0814100721458324,-0.4514561775476835
2018-09-15,-0.6074984049832537,0.004609041552349424,-0.23530544594394698,-0.029538058303778314,-0.7370501451210352,-0.055669836242792314,-0.008446049581960047,-0.2135881261975321,-0.9060017179292288
2018-09-16,0.45221305483195806,-0.038292731996143914,-0.062203569056740626,-0.16401795200294345,-0.5274776909483201,-0.1974022460066358,0.03488029001794235,0.10408862382483264,-1.3589646125545585
2018-09-17,-1.8149442740668746,-0.10364066009939421,-0.471635925248437,0.24019073210507713,-0.5455060558756308,-0.0879658592812369,0.006533512415084708,0.10582798199243015,-1.483724727092337
2018-09-18,-0.1263784522450777,-0.06833102691685156,-0.08885569696722051,-0.03824855922749748,-1.3652590827874533,-0.24724032156729336,0.11204214520783928,0.48312904533524303,-0.20460820012016256
2018-09-19,-0.6901560294012228,-0.10209164025108919,-0.10747955676175813,0.10565618061816906,0.33071606941791387,-0.27177146188624235,0.12439925137603236,-0.02381012185220044,-0.23187405185863952
2018-09-20,-0.5611294112196319,-0.24603483154159989,-0.19571399542311596,0.07030798916180458,-1.1713105067577132,0.04192488683364459,0.1014465161625866,-0.24120945831561968,-0.6088495905708697
2018-09-21,-1.2779554826567008,-0.11994617489253301,-0.3135578216603916,0.06208338129222568,-1.2097066665383522,-0.14019758287293627,0.5347592140802568,-0.23944428016445585,-0.8549236797341848
2018-09-22,-0.49731640213424555,0.16898246205968803,-0.29294468476435487,0.04658806493009138,-0.30740280180800283,-0.051580243966775186,0.0700872507104231,0.22056588656300136,-0.022202980604660638
2018-09-23,-0.7531571005321283,-0.07638226817744709,-0.026165698322111908,-0.005227642602918081,-0.12696520341792805,-0.1439464307057392,0.07410218807098357,-0.29570453874224256,-0.6991450989353751
2018-09-24,-1.0708023153124415,0.09505551177431926,-0.16564457646182262,0.12053397929214782,-0.253576878478718,0.3421404516462765,0.09848561447764226,0.6711017659526597,-0.26864693325491373
2018-09-25,0.1915886523735466,0.1248672891892113,-0.4843739971921437,0.10617299880661335,-0.9185770685990491,-0.140670081213365,0.012934355761988314,0.1785284553720814,-0.33680175514668065
